基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
007975,招商普盛全球配置(QDII-FOF)美元现汇,QDII-混合灵活,ARM,Arm Holdings plc ADR,Arm Holdings,电芯片/核心半导体,0.35%,,0.17,1
007975,招商普盛全球配置(QDII-FOF)美元现汇,QDII-混合灵活,AVGO,博通,博通,电芯片/核心半导体,0.35%,,0.08,1
008009,华商高端装备制造股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.35%,4481.55,27.74,1
008063,汇添富大盘核心资产混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.19%,6463.19,40.0,1
008065,汇添富中盘积极成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.70%,4968.58,30.75,1
008066,汇添富中盘积极成长混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.70%,4968.58,30.75,1
008084,海富通先进制造股票C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.55%,979.17,6.06,1
008085,海富通先进制造股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.55%,979.17,6.06,1
008183,招商普盛全球配置(QDII-FOF)美元现钞,QDII-混合灵活,SNDK,闪迪,闪迪,存储,0.59%,,0.07,1
008183,招商普盛全球配置(QDII-FOF)美元现钞,QDII-混合灵活,MU,美光科技,美光科技,存储,0.34%,,0.07,1
008183,招商普盛全球配置(QDII-FOF)美元现钞,QDII-混合灵活,ARM,Arm Holdings plc ADR,Arm Holdings,电芯片/核心半导体,0.35%,,0.17,1
008183,招商普盛全球配置(QDII-FOF)美元现钞,QDII-混合灵活,AVGO,博通,博通,电芯片/核心半导体,0.35%,,0.08,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,LITE,Lumentum Holdings Inc,Lumentum,光芯片/光通信,7.07%,,0.9,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,GLW,康宁,康宁,光芯片/光通信,2.96%,,1.95,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,COHR,Coherent Corp,Coherent,光芯片/光通信,2.66%,,1.0,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,SNDK,闪迪,闪迪,存储,5.47%,,0.77,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,MU,美光科技,美光科技,存储,4.53%,,1.2,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,NVDA,英伟达,英伟达,电芯片/核心半导体,7.79%,,4.0,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,AVGO,博通,博通,电芯片/核心半导体,4.15%,,1.2,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,TSM,台积电,台积电ADR,电芯片/核心半导体,3.89%,,1.03,1
008253,华宝致远混合(QDII)A,QDII-混合偏股,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,2.36%,,0.16,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,LITE,Lumentum Holdings Inc,Lumentum,光芯片/光通信,7.07%,,0.9,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,GLW,康宁,康宁,光芯片/光通信,2.96%,,1.95,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,COHR,Coherent Corp,Coherent,光芯片/光通信,2.66%,,1.0,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,SNDK,闪迪,闪迪,存储,5.47%,,0.77,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,MU,美光科技,美光科技,存储,4.53%,,1.2,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,NVDA,英伟达,英伟达,电芯片/核心半导体,7.79%,,4.0,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,AVGO,博通,博通,电芯片/核心半导体,4.15%,,1.2,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,TSM,台积电,台积电ADR,电芯片/核心半导体,3.89%,,1.03,1
008254,华宝致远混合(QDII)C,QDII-混合偏股,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,2.36%,,0.16,1
008264,南方ESG股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.84%,1979.35,12.25,1
008265,南方ESG股票C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.84%,1979.35,12.25,1
008286,易方达研究精选股票,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.88%,11399.46,70.55,1
008290,华安现代生活混合,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.25%,1069.55,15.6,1
008294,朱雀企业优胜A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,9.43%,4951.07,110.6,1
008295,朱雀企业优胜C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,9.43%,4951.07,110.6,1
008313,光大研究精选混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.15%,134.3,3.0,1
008382,融通产业趋势股票,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.44%,3005.39,18.6,1
008469,朱雀安鑫回报债券A,债券型-混合二级,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.83%,185.78,4.15,1
008470,朱雀安鑫回报债券C,债券型-混合二级,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.83%,185.78,4.15,1
008513,南方宝丰混合A,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.59%,1615.8,10.0,1
008513,南方宝丰混合A,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.49%,1342.97,30.0,1
008514,南方宝丰混合C,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.59%,1615.8,10.0,1
008514,南方宝丰混合C,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.49%,1342.97,30.0,1
008528,华泰柏瑞质量成长A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.46%,77328.88,478.58,1
008531,惠升惠民混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.92%,5562.12,124.25,1
008532,惠升惠民混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.92%,5562.12,124.25,1
008555,华商龙头优势混合,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.72%,7583.17,46.93,1
008655,招商科技创新混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.89%,3737.92,83.5,1
008655,招商科技创新混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.93%,3126.38,45.6,1
008656,招商科技创新混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.89%,3737.92,83.5,1
008656,招商科技创新混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.93%,3126.38,45.6,1
008983,财通科技创新混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.09%,807.9,5.0,1
008984,财通科技创新混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.09%,807.9,5.0,1
008985,东方红启东三年持有混合,混合型-灵活,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.54%,13993.72,312.6,1
008988,大成科技创新混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,10.74%,43763.9,270.85,1
008989,大成科技创新混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,10.74%,43763.9,270.85,1
009007,兴全沪港深两年持有混合,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,3.81%,3935.95,171.98,1
009007,兴全沪港深两年持有混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.76%,2856.25,63.8,1
009008,平安科技创新混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.95%,3918.31,24.25,1
009009,平安科技创新混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.95%,3918.31,24.25,1
009017,银华港股通精选股票发起式A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.70%,267.39,3.9,1
009017,银华港股通精选股票发起式A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.96%,232.78,5.2,1
009026,中银高质量发展机遇混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.45%,96.25,2.15,1
009029,工银高质量成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.95%,6688.62,149.41,1
009030,工银高质量成长混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.95%,6688.62,149.41,1
009064,鹏扬景沃六个月持有期混合A,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.29%,96.95,0.6,1
009065,鹏扬景沃六个月持有期混合C,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.29%,96.95,0.6,1
009217,博时荣丰回报灵活配置混合A,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.30%,420.11,2.6,1
009218,博时荣丰回报灵活配置混合C,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.30%,420.11,2.6,1
009318,南方成长先锋混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.28%,9701.39,141.5,1
009319,南方成长先锋混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.28%,9701.39,141.5,1
009391,汇添富优质成长混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.81%,4614.16,67.3,1
009392,汇添富优质成长混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.81%,4614.16,67.3,1
009402,交银启明混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,10.92%,14197.34,87.87,1
009411,中银科技创新一年定开混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.70%,673.72,15.05,1
009423,招商瑞信稳健配置混合A,混合型-偏债,01415,高伟电子,高伟电子,光芯片/光通信,0.38%,408.65,17.86,1
009424,招商瑞信稳健配置混合C,混合型-偏债,01415,高伟电子,高伟电子,光芯片/光通信,0.38%,408.65,17.86,1
009491,宝盈创新驱动股票A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.56%,5175.21,75.48,1
009492,宝盈创新驱动股票C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.56%,5175.21,75.48,1
009562,工银全球股票(QDII)美元,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.48%,,1.05,1
009563,工银全球股票(QDII)港币,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.48%,,1.05,1
009572,南方养老2040三年持有混合发起(FOF)A,FOF-均衡型,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.43%,134.3,3.0,1
009576,东方红智远三年持有混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.31%,11267.49,251.7,1
009601,招商科技动力3个月滚动持有股票A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.55%,5123.86,114.46,1
009601,招商科技动力3个月滚动持有股票A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.54%,4195.94,61.2,1
009602,招商科技动力3个月滚动持有股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.55%,5123.86,114.46,1
009602,招商科技动力3个月滚动持有股票C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.54%,4195.94,61.2,1
009707,工银新兴制造混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.27%,29719.86,663.9,1
009708,工银新兴制造混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.27%,29719.86,663.9,1
009715,汇添富策略增长灵活配置混合,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.84%,678.64,4.2,1
009776,中欧阿尔法混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.35%,30377.04,188.0,1
009777,中欧阿尔法混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.35%,30377.04,188.0,1
009808,易方达创新成长混合,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.90%,9872.53,61.1,1
009842,东方红明鉴优选两年定开混合,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.34%,26.86,0.6,1
009846,国富港股通远见价值混合A,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,3.61%,2471.69,108.0,1
009846,国富港股通远见价值混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.32%,2274.09,50.8,1
009857,博时价值臻选持有期混合A,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.70%,1446.14,8.95,1
009858,博时价值臻选持有期混合C,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.70%,1446.14,8.95,1
009859,银华乐享混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.58%,884.44,12.9,1
009863,富国创新趋势股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.04%,12239.69,75.75,1
009864,招商景气优选股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.31%,3724.42,23.05,1
009865,招商景气优选股票C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.31%,3724.42,23.05,1
009891,融通产业趋势臻选股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.23%,35474.86,219.55,1
009892,富国成长策略混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.61%,20973.73,129.8,1
009896,广发港股通成长精选股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,11.84%,21352.78,132.15,1
009896,广发港股通成长精选股票A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.12%,11030.24,246.4,1
009896,广发港股通成长精选股票A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.30%,9557.41,139.4,1
009897,广发港股通成长精选股票C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,11.84%,21352.78,132.15,1
009897,广发港股通成长精选股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.12%,11030.24,246.4,1
009897,广发港股通成长精选股票C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.30%,9557.41,139.4,1
009914,富国成长动力混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.42%,2835.73,17.55,1
009960,银华多元机遇混合,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,1.92%,1076.41,15.7,1
009977,银华招利一年持有期混合A,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.80%,51.48,1.15,1
009978,银华招利一年持有期混合C,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.80%,51.48,1.15,1
010003,景顺长城电子信息产业股票A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.55%,14226.5,317.8,1
010004,景顺长城电子信息产业股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.55%,14226.5,317.8,1
010013,易方达信息行业精选股票A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,2.68%,12910.23,79.9,1
010024,广发沪港深新起点股票C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.30%,21086.17,130.5,1
010024,广发沪港深新起点股票C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.49%,15042.3,219.4,1
010109,富国价值增长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.85%,4492.74,27.81,1
010115,易方达远见成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.82%,51317.76,317.6,1
010126,平安价值成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.91%,2415.62,14.95,1
010127,平安价值成长混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.91%,2415.62,14.95,1
010135,宏利高研发6个月持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.24%,1408.11,31.46,1
010136,宏利高研发6个月持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.24%,1408.11,31.46,1
010141,朱雀企业优选A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,9.04%,13557.25,302.85,1
010142,朱雀企业优选C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,9.04%,13557.25,302.85,1
010150,南方君信混合C,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.82%,735.19,4.55,1
010166,招商兴和优选1年持有期混合,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.58%,3926.39,24.3,1
010180,华夏科技龙头两年持有混合,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.19%,4806.13,70.1,1
010213,中欧互联网先锋混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.16%,22201.09,137.4,1
010214,中欧互联网先锋混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.16%,22201.09,137.4,1
010225,东方红启航三年持有混合B,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.57%,3151.5,70.4,1
010230,南方宝昌混合A,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.97%,403.95,2.5,1
